travel_type,inflight_wifi_serv,online_boarding,online_booking_conv,inflight_ent,customer_type,food_and_drink,cleanliness,seat_comfort,flight_distance,arr_delay_in_mins
1,0.4,0.4,0.4,0.2,0,0.2,0.2,0.2,0.2205128205128205,0.0681818181818181
1,0.4,0.4,0.4,0.4,0,0.4,0.4,0.4,0.2445344129554655,0.0
0,0.4,0.4,0.4,0.4,1,0.4,0.4,0.4,0.2364372469635627,0.0
1,0.6000000000000001,0.8,0.6000000000000001,0.8,0,0.8,0.6000000000000001,0.8,0.4561403508771929,0.0
0,0.6000000000000001,0.6000000000000001,0.6000000000000001,1.0,1,1.0,1.0,1.0,0.1730094466936572,0.0
0,0.8,0.8,0.8,0.4,1,0.4,0.4,0.4,0.0491228070175438,0.0909090909090909
0,1.0,1.0,0.8,1.0,0,1.0,1.0,1.0,0.3330634278002699,0.0
0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.0356275303643724,0.0681818181818181
1,0.6000000000000001,0.4,0.4,0.4,0,0.4,0.4,0.8,0.1889338731443994,0.0
0,0.8,0.8,0.8,0.6000000000000001,1,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.2331983805668016,0.2045454545454545
1,1.0,1.0,1.0,0.8,0,0.8,0.8,0.8,0.2313090418353576,0.0
0,0.8,0.8,0.8,0.4,1,0.4,0.4,0.4,0.0582995951417004,0.0
1,0.4,0.4,0.4,0.4,0,0.4,0.4,0.4,0.1935222672064777,0.4090909090909091
0,0.0,0.0,0.0,0.4,1,0.4,0.4,0.4,0.1908232118758434,0.0
1,0.6000000000000001,0.6000000000000001,0.6000000000000001,1.0,0,1.0,1.0,1.0,0.0493927125506072,0.0
0,0.8,0.8,0.8,0.4,1,0.4,0.4,0.4,0.3578947368421052,0.0
1,0.4,0.4,0.4,0.2,0,0.2,0.2,0.2,0.1047233468286099,0.0
0,0.6000000000000001,0.6000000000000001,0.8,0.6000000000000001,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.216464237516869,1.0
0,1.0,1.0,0.4,1.0,0,0.6000000000000001,0.2,1.0,0.3195681511470985,0.0
1,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.2,0,0.2,0.2,0.2,0.689608636977058,0.0227272727272727
1,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.4,0,0.4,0.4,0.4,0.2556005398110661,0.0
0,0.8,0.8,0.8,0.6000000000000001,1,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.1354925775978407,1.0
1,0.6000000000000001,1.0,0.6000000000000001,0.8,0,0.4,1.0,1.0,0.0769230769230769,0.0454545454545454
0,0.2,0.4,0.4,0.2,1,0.2,0.2,0.2,0.186774628879892,0.1590909090909091
1,0.4,1.0,0.4,0.4,0,0.4,1.0,1.0,0.4898785425101215,0.0
1,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.8,0,0.8,0.8,0.8,0.6720647773279351,0.2727272727272727
0,0.4,0.4,0.4,0.4,0,0.4,0.4,0.4,0.4609986504723347,0.0
1,0.4,0.4,0.4,0.8,0,0.8,0.8,0.8,0.0529014844804318,0.2272727272727273
1,1.0,0.8,1.0,0.8,0,0.6000000000000001,0.4,0.8,0.1133603238866396,0.0
0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.8,1,0.8,0.8,0.8,0.022132253711201,0.0
0,0.4,0.4,0.4,0.2,1,0.2,0.2,0.2,0.3954116059379217,1.0
0,0.4,0.4,0.4,0.2,1,0.2,0.2,0.2,0.1082321187584345,1.0
0,0.4,0.4,0.4,0.2,1,0.2,0.2,0.2,0.097165991902834,1.0
0,0.2,0.6000000000000001,0.8,0.4,0,0.2,0.6000000000000001,0.6000000000000001,0.126855600539811,0.4545454545454546
1,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0,0.6000000000000001,0.6000000000000001,0.2,0.0534412955465587,0.1136363636363636
1,0.2,0.2,0.2,0.4,0,0.4,0.4,0.4,0.0663967611336032,0.3181818181818182
0,0.4,0.4,0.4,0.4,1,0.4,0.4,0.4,0.2342780026990553,0.0909090909090909
1,0.4,0.4,0.4,0.6000000000000001,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.2434547908232118,0.0454545454545454
1,0.4,0.4,0.4,0.6000000000000001,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.091497975708502,1.0
1,0.4,0.4,0.4,0.6000000000000001,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.2256410256410256,0.0
0,0.4,0.4,0.4,0.2,1,0.2,0.2,0.2,0.3600539811066127,0.0
1,0.2,0.4,0.0,0.8,0,0.4,0.2,0.4,0.4207827260458839,0.5681818181818182
1,1.0,1.0,1.0,0.2,0,0.2,0.2,0.2,0.1165991902834008,0.0
1,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0,0.6000000000000001,0.6000000000000001,0.2,0.1033738191632928,0.0
0,0.6000000000000001,0.6000000000000001,0.2,0.6000000000000001,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.0210526315789473,0.0
0,0.8,0.8,0.8,0.4,1,0.4,0.4,0.4,0.6963562753036436,0.0
0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,0.6774628879892037,0.3863636363636363
1,0.4,0.6000000000000001,0.6000000000000001,0.6000000000000001,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.4002699055330634,0.0
0,0.8,0.8,0.2,0.8,0,0.8,0.8,0.8,0.0960863697705803,0.0
1,0.4,0.4,0.4,0.2,0,0.2,0.2,0.2,0.1775978407557354,0.0
1,0.2,0.8,0.2,0.4,0,1.0,0.8,1.0,0.2399460188933873,1.0
0,0.6000000000000001,0.6000000000000001,0.2,0.8,0,0.8,0.8,0.8,0.0604588394062078,0.0
0,0.4,0.6000000000000001,0.6000000000000001,0.2,1,0.2,0.2,0.2,0.2696356275303644,0.2272727272727273
1,0.8,0.8,0.6000000000000001,0.6000000000000001,0,0.8,0.6000000000000001,0.8,0.2739541160593792,0.0
1,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.4,0,0.4,0.4,0.2,0.2464237516869095,1.0
1,0.2,0.6000000000000001,0.6000000000000001,0.6000000000000001,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.1330634278002699,0.0454545454545454
1,0.4,0.4,0.4,0.4,0,0.4,0.4,0.4,0.28582995951417,0.0
1,0.4,0.4,0.4,0.6000000000000001,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.0480431848852901,1.0
1,0.2,0.4,0.2,0.6000000000000001,0,1.0,0.8,0.4,0.091497975708502,1.0
1,0.4,0.4,0.4,0.8,0,0.8,0.8,0.8,0.2750337381916329,0.0
1,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.2,0,0.2,0.2,0.2,0.0313090418353576,0.0
1,0.8,0.8,0.8,0.8,0,0.8,0.8,0.8,0.2396761133603238,0.0
1,0.2,0.2,0.2,0.6000000000000001,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.0672064777327935,0.0
1,0.8,0.4,0.8,0.6000000000000001,0,0.8,0.4,0.4,0.6815114709851551,1.0
0,0.2,0.2,0.2,0.2,1,0.2,0.2,0.2,0.2261808367071524,0.0
0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,1,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.1568151147098515,0.0
1,0.0,0.8,0.0,0.4,0,0.6000000000000001,0.8,1.0,0.3184885290148448,0.0
0,0.4,0.4,0.4,0.4,0,0.4,0.4,0.4,0.0909581646423751,0.0
1,0.6000000000000001,0.8,0.6000000000000001,1.0,0,0.6000000000000001,0.8,0.8,0.0734143049932523,0.4090909090909091
1,0.4,0.6000000000000001,0.6000000000000001,0.6000000000000001,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.1568151147098515,0.0
0,0.2,0.2,0.2,0.8,1,0.8,0.8,0.8,0.0882591093117408,0.6818181818181819
1,0.8,0.8,0.8,0.8,0,0.8,0.8,0.8,0.1970310391363022,0.0
0,0.4,0.4,0.4,0.4,1,0.4,0.4,0.4,0.3295546558704453,0.0227272727272727
0,0.8,0.8,0.8,0.8,1,0.8,0.8,0.8,0.2520917678812416,0.0
0,0.4,0.8,0.2,0.4,0,0.4,0.2,0.8,0.2526315789473684,0.5681818181818182
1,0.6000000000000001,0.6000000000000001,0.6000000000000001,1.0,1,1.0,1.0,1.0,0.1074224021592442,1.0
1,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.8,0,0.8,0.8,0.8,0.225910931174089,0.0
0,0.2,0.6000000000000001,0.2,0.2,0,0.4,0.6000000000000001,0.4,0.1611336032388663,1.0
1,0.2,0.2,0.2,0.4,0,0.4,0.4,0.4,0.0982456140350877,0.1136363636363636
1,0.4,0.2,0.2,0.8,0,0.8,0.8,0.8,0.2445344129554655,0.3863636363636363
1,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.4,0,0.4,0.4,0.4,0.2639676113360324,0.2045454545454545
1,0.4,0.4,0.4,0.4,0,0.4,0.4,0.4,0.1964912280701754,1.0
0,0.4,0.8,1.0,0.2,0,0.4,0.8,0.2,0.2167341430499325,0.0
0,0.4,0.2,0.2,1.0,1,1.0,1.0,1.0,0.0267206477732793,0.1363636363636363
0,0.4,0.4,0.8,0.4,0,0.4,0.4,0.4,0.6237516869095816,0.5681818181818182
0,1.0,1.0,1.0,0.2,1,0.2,0.2,0.2,0.2415654520917678,0.0681818181818181
0,0.8,0.8,0.8,0.8,1,0.8,0.8,0.2,0.072604588394062,0.25
1,0.2,0.2,0.2,0.2,0,0.2,0.2,0.2,0.0825910931174088,0.0
1,0.4,0.6000000000000001,0.4,0.4,0,0.2,0.2,0.8,0.0847503373819163,0.0
1,0.4,0.4,0.4,0.6000000000000001,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.093387314439946,0.4545454545454546
1,0.4,0.4,0.4,0.6000000000000001,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.2898785425101214,0.0
0,0.0,1.0,0.0,0.6000000000000001,1,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.0191632928475033,0.2727272727272727
1,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0,0.6000000000000001,0.6000000000000001,0.2,0.1157894736842105,0.0
0,0.4,0.2,0.2,0.6000000000000001,1,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.2650472334682861,0.7272727272727273
1,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.2,0,0.2,0.2,0.2,0.2647773279352227,0.0
1,0.6000000000000001,0.8,0.6000000000000001,1.0,0,0.6000000000000001,1.0,1.0,0.1913630229419703,0.0
1,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.2299595141700404,0.1590909090909091
0,0.4,0.4,0.4,0.4,1,0.4,0.4,0.4,0.1511470985155195,0.6136363636363636
1,0.4,0.4,0.4,0.2,0,0.2,0.2,0.2,0.1651821862348178,0.0
1,0.6000000000000001,0.4,0.4,0.8,0,0.8,0.8,0.8,0.1255060728744939,0.0
0,0.4,0.8,0.6000000000000001,0.4,0,0.2,0.4,0.6000000000000001,0.2658569500674764,0.0
0,0.4,0.4,0.6000000000000001,0.8,0,0.4,0.4,0.4,0.2415654520917678,1.0
0,0.2,0.2,0.2,0.2,0,0.2,0.2,0.2,0.1082321187584345,1.0
0,0.2,0.2,0.2,0.2,0,0.2,0.2,0.2,0.2661268556005398,0.0
0,0.8,0.8,0.4,0.8,0,0.8,0.8,0.8,0.1031039136302294,0.5454545454545454
1,0.4,0.4,0.4,0.2,0,0.2,0.2,0.2,0.1500674763832658,1.0
0,1.0,0.8,0.6000000000000001,1.0,0,0.6000000000000001,0.4,0.4,0.0256410256410256,0.0
0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.2,1,0.2,0.2,0.2,0.3090418353576248,0.6136363636363636
1,0.4,0.4,0.4,0.2,0,0.2,0.2,0.2,0.020242914979757,0.3863636363636363
0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.4,1,0.4,0.4,0.4,0.2574898785425101,0.0
1,0.6000000000000001,0.4,0.4,0.2,0,0.2,0.2,0.2,0.083940620782726,0.5454545454545454
1,0.8,0.6000000000000001,0.6000000000000001,0.8,0,0.8,0.8,0.8,0.1265856950067476,0.0
0,1.0,1.0,0.2,1.0,0,1.0,1.0,1.0,0.0188933873144399,0.25
1,0.4,0.4,0.4,0.2,0,0.2,0.2,0.2,0.0715249662618083,1.0
1,0.2,1.0,1.0,0.8,0,1.0,1.0,0.4,0.1209176788124156,0.1818181818181818
0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,0.2707152496626181,0.0
0,0.6000000000000001,0.8,0.8,0.6000000000000001,0,0.6000000000000001,0.6000000000000001,0.8,0.1392712550607287,0.25
1,0.2,1.0,0.2,0.4,0,0.8,0.8,1.0,0.2377867746288798,0.4318181818181818
0,0.2,0.2,0.2,0.4,1,0.4,0.4,0.4,0.27638326585695,0.0
1,0.6000000000000001,0.2,0.6000000000000001,0.6000000000000001,0,0.8,0.8,0.2,0.2639676113360324,1.0
0,0.2,0.0,0.0,1.0,1,1.0,1.0,0.4,0.0423751686909581,0.0
1,0.8,0.8,0.8,1.0,0,1.0,0.8,0.6000000000000001,0.3802968960863698,0.0
0,0.2,0.4,0.6000000000000001,0.2,0,0.2,0.2,0.2,0.4974358974358974,1.0
1,0.2,0.4,0.2,0.8,0,0.2,0.6000000000000001,0.6000000000000001,0.2242914979757085,0.0
1,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.233468286099865,1.0
0,0.2,0.2,0.2,0.8,1,0.8,0.8,0.8,0.1568151147098515,0.5681818181818182
1,0.2,0.2,0.2,0.2,0,0.2,0.2,0.2,0.1970310391363022,0.0
0,0.4,0.4,0.4,0.6000000000000001,1,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.1236167341430499,0.0
1,0.4,0.8,0.4,0.8,0,0.8,0.8,0.8,0.3133603238866397,0.0227272727272727
0,0.8,0.4,0.8,0.6000000000000001,1,0.8,0.4,0.4,0.280161943319838,0.0
1,0.8,0.8,0.8,0.4,0,0.4,0.4,0.4,0.0585695006747638,0.0227272727272727
0,0.6000000000000001,0.6000000000000001,1.0,0.6000000000000001,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.070715249662618,0.0
1,0.8,0.8,0.8,0.6000000000000001,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.128744939271255,0.0
1,0.2,0.2,0.2,0.8,0,0.8,0.8,0.8,0.0553306342780027,0.0
1,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.0963562753036437,1.0
1,0.4,1.0,1.0,0.4,0,0.4,0.4,0.4,0.0958164642375168,0.0
1,0.4,0.4,0.4,0.4,0,0.4,0.4,0.4,0.1093117408906882,0.5909090909090909
1,0.2,0.2,0.2,0.4,0,0.4,0.4,0.4,0.186774628879892,0.7272727272727273
0,0.4,0.4,0.4,0.6000000000000001,1,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.2982456140350877,1.0
1,0.2,0.8,0.2,0.4,0,0.2,0.4,0.8,0.0531713900134952,0.0
1,0.6000000000000001,1.0,0.6000000000000001,0.8,0,0.6000000000000001,0.8,0.8,0.6399460188933872,0.0
1,0.4,0.6000000000000001,0.6000000000000001,0.2,0,0.2,0.2,0.2,0.0825910931174088,0.0
1,0.6000000000000001,0.8,0.8,0.6000000000000001,0,0.6000000000000001,0.6000000000000001,1.0,0.2520917678812416,0.0
0,0.6000000000000001,0.6000000000000001,0.2,0.6000000000000001,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.2445344129554655,0.0
1,0.6000000000000001,0.6000000000000001,0.6000000000000001,1.0,0,1.0,1.0,1.0,0.704183535762483,0.0
0,0.4,0.8,0.6000000000000001,0.4,0,0.8,0.4,0.8,0.0556005398110661,0.0
1,0.6000000000000001,0.6000000000000001,0.6000000000000001,1.0,0,1.0,1.0,1.0,0.097165991902834,0.0
1,0.8,1.0,1.0,0.8,0,0.8,0.8,0.4,0.1908232118758434,0.0
1,0.2,0.2,0.2,0.4,0,0.4,0.4,0.4,0.3940620782726046,0.2727272727272727
1,0.4,0.4,0.4,0.4,0,0.4,0.4,0.4,0.4488529014844804,0.0
0,0.8,0.8,0.8,0.8,1,0.8,0.8,0.8,0.1376518218623481,1.0
1,0.4,0.4,0.4,0.4,0,0.4,0.4,0.8,0.2089068825910931,0.0
1,0.4,0.8,0.8,0.2,0,0.2,0.2,0.2,0.1006747638326585,0.0
0,0.8,1.0,1.0,0.8,1,0.8,0.8,1.0,0.1063427800269905,0.0
1,0.4,0.2,0.4,0.6000000000000001,0,0.4,0.2,0.2,0.6720647773279351,0.0
1,0.4,0.4,0.4,0.2,0,0.2,0.2,0.2,0.0736842105263158,1.0
0,1.0,1.0,0.4,1.0,0,1.0,1.0,1.0,0.0620782726045883,0.0
0,0.4,0.4,0.4,0.8,1,0.8,0.8,0.8,0.0143049932523616,0.0
1,0.2,0.2,0.2,0.8,0,0.8,0.8,0.8,0.2690958164642375,0.0
1,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.2,0,0.2,0.2,0.2,0.0639676113360323,0.0
0,0.4,0.4,0.4,0.4,0,0.4,0.4,0.8,0.1214574898785424,1.0
1,0.6000000000000001,0.2,0.2,0.8,0,0.8,0.8,0.8,0.1039136302294196,0.0
0,0.6000000000000001,0.4,0.4,0.4,1,0.4,0.4,0.8,0.0615384615384615,0.2272727272727273
1,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.4,0,0.4,0.4,0.2,0.6539811066126855,0.0
1,0.6000000000000001,0.8,0.8,0.6000000000000001,0,0.6000000000000001,0.6000000000000001,1.0,0.2153846153846153,1.0
0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.8,1,0.8,0.8,0.8,0.0493927125506072,0.0681818181818181
1,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.2,0,0.2,0.2,0.2,0.0345479082321187,1.0
0,0.4,0.4,0.4,0.8,1,0.8,0.8,0.8,0.083940620782726,1.0
0,0.6000000000000001,0.6000000000000001,0.8,0.6000000000000001,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.1889338731443994,0.4545454545454546
1,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.8,0,0.8,0.8,0.8,0.2742240215924426,0.0
1,0.8,0.8,0.8,1.0,0,1.0,1.0,1.0,0.2469635627530364,0.0
1,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.2,0,0.2,0.2,0.2,0.0553306342780027,0.0
0,0.4,0.4,0.4,0.8,1,0.8,0.8,0.4,0.398110661268556,0.1818181818181818
0,0.8,0.8,0.2,0.8,0,0.8,0.8,0.8,0.0537112010796221,0.0
0,0.8,0.8,0.8,0.6000000000000001,1,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.1228070175438596,0.4090909090909091
0,0.2,0.2,0.2,0.6000000000000001,1,0.6000000000000001,0.6000000000000001,1.0,0.1543859649122806,0.0
1,0.8,0.8,0.8,0.6000000000000001,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.1122807017543859,0.0
1,1.0,1.0,1.0,0.8,0,0.8,0.8,0.8,0.0715249662618083,0.0
1,0.4,0.4,0.4,0.8,0,0.8,0.8,0.8,0.4609986504723347,0.0
1,0.4,0.4,0.4,0.8,0,0.8,0.8,0.4,0.143859649122807,0.0
0,0.8,0.8,0.6000000000000001,1.0,0,1.0,1.0,1.0,0.1646423751686909,0.0
0,0.4,0.4,0.4,0.2,1,0.2,0.2,0.2,0.042914979757085,0.0454545454545454
0,0.6000000000000001,0.6000000000000001,0.6000000000000001,1.0,1,1.0,1.0,1.0,0.0585695006747638,0.1136363636363636
1,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.8,0,0.8,0.8,0.8,0.1541160593792172,0.0
0,0.6000000000000001,0.6000000000000001,0.8,0.6000000000000001,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.140080971659919,0.0
1,0.2,0.2,0.2,1.0,0,1.0,1.0,1.0,0.2798920377867746,0.0
1,0.6000000000000001,0.4,0.4,0.6000000000000001,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.1252361673414304,0.2272727272727273
0,0.4,0.4,0.8,0.4,0,0.4,0.4,0.4,0.0696356275303643,0.0
0,0.8,0.8,1.0,0.4,0,0.8,0.8,0.8,0.1740890688259109,1.0
1,0.2,1.0,1.0,1.0,0,0.8,0.8,0.8,0.0758434547908232,1.0
0,0.6000000000000001,0.8,0.8,0.8,1,0.8,0.8,0.8,0.1357624831309041,0.0227272727272727
1,0.2,0.2,0.2,0.8,0,0.8,0.8,0.8,0.1006747638326585,0.0
1,1.0,1.0,1.0,0.8,0,0.8,0.8,0.8,0.5022941970310391,0.1818181818181818
0,0.8,0.8,0.8,0.8,0,0.8,0.8,0.8,0.0348178137651821,0.0
1,0.4,0.4,0.4,0.6000000000000001,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.1236167341430499,0.0
1,0.6000000000000001,0.6000000000000001,0.6000000000000001,1.0,0,1.0,1.0,1.0,0.1031039136302294,0.3409090909090909
1,0.8,0.8,0.8,0.8,0,0.8,0.8,0.8,0.5516869095816463,0.0
1,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.2,0,0.2,0.2,0.2,0.0769230769230769,0.0
0,0.6000000000000001,0.6000000000000001,0.4,0.6000000000000001,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.1506072874493927,0.0
1,0.4,0.4,0.4,1.0,0,1.0,1.0,1.0,0.3360323886639676,0.4545454545454546
1,0.2,0.2,0.2,0.8,0,0.8,0.8,0.8,0.1079622132253711,0.0
1,0.8,0.8,0.8,0.8,0,0.8,0.8,0.8,0.3214574898785425,0.2045454545454545
0,1.0,0.8,1.0,1.0,0,1.0,1.0,0.6000000000000001,0.2518218623481781,1.0
1,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.1063427800269905,0.3636363636363636
1,0.8,0.8,0.8,0.2,0,0.2,0.2,0.2,0.1012145748987854,0.0
0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0.0863697705802968,0.0
1,1.0,0.6000000000000001,1.0,0.2,0,1.0,0.6000000000000001,0.6000000000000001,0.2188933873144399,1.0
0,0.6000000000000001,0.6000000000000001,0.8,0.4,0,0.4,0.4,0.4,0.3422402159244264,0.0
1,0.4,0.4,0.4,0.6000000000000001,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.0493927125506072,0.0
0,0.2,0.2,0.2,0.6000000000000001,1,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.2977058029689609,0.0
0,0.6000000000000001,0.6000000000000001,1.0,0.6000000000000001,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.2612685560053981,0.0
1,0.4,0.4,0.4,0.6000000000000001,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.140080971659919,0.2045454545454545
1,0.4,0.4,0.4,0.4,0,0.4,0.4,0.4,0.0585695006747638,0.0
0,0.4,0.4,0.4,0.6000000000000001,1,0.6000000000000001,0.6000000000000001,0.8,0.1120107962213225,0.3863636363636363
0,0.4,0.4,0.4,0.2,1,0.2,0.2,0.2,0.1411605937921727,0.1590909090909091
0,0.6000000000000001,0.6000000000000001,0.8,0.6000000000000001,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.0431848852901484,0.2045454545454545
0,0.8,0.8,0.6000000000000001,0.8,0,0.8,0.8,0.8,0.0456140350877192,1.0
1,0.2,0.8,0.2,0.4,0,0.6000000000000001,0.6000000000000001,1.0,0.2110661268556005,0.0
0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,0.2234817813765182,0.5227272727272727
1,0.6000000000000001,0.0,0.0,1.0,0,1.0,1.0,0.4,0.0566801619433198,0.0
0,0.2,0.2,0.4,0.2,0,0.2,0.2,0.2,0.1265856950067476,0.1818181818181818
0,0.8,0.8,0.2,0.8,0,0.2,0.4,0.8,0.173549257759784,0.25
1,0.2,0.2,0.2,1.0,0,1.0,1.0,1.0,0.0456140350877192,0.0
0,0.8,0.8,0.4,0.8,0,0.8,0.8,0.8,0.0739541160593792,0.25
0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.4,1,0.4,0.4,0.4,0.2577597840755735,0.5909090909090909
1,0.4,1.0,0.4,1.0,0,1.0,0.8,0.8,0.1098515519568151,0.0
1,0.6000000000000001,0.0,0.0,0.8,0,0.8,0.8,0.8,0.0453441295546558,0.3181818181818182
0,0.4,0.4,0.4,0.8,1,0.8,0.8,0.8,0.1122807017543859,0.1136363636363636
0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,1,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.3322537112010796,0.0227272727272727
1,0.4,0.4,0.4,0.4,0,0.4,0.4,0.4,0.6596491228070175,0.0
1,0.8,0.6000000000000001,0.8,1.0,0,0.8,0.6000000000000001,0.6000000000000001,0.6399460188933872,0.0
0,0.6000000000000001,0.6000000000000001,0.6000000000000001,1.0,1,1.0,1.0,1.0,0.256140350877193,0.4772727272727273
0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.2,1,0.2,0.2,0.2,0.0742240215924426,0.0
1,0.6000000000000001,0.8,0.6000000000000001,0.6000000000000001,0,0.2,0.2,0.6000000000000001,0.080161943319838,0.0
0,0.6000000000000001,0.6000000000000001,0.4,0.6000000000000001,0,0.8,0.6000000000000001,0.6000000000000001,0.2947368421052632,1.0
0,0.4,0.6000000000000001,0.6000000000000001,1.0,1,1.0,1.0,1.0,0.1619433198380566,0.0
1,0.8,0.8,0.8,0.8,0,0.8,0.8,0.8,0.3692307692307692,0.0
0,0.6000000000000001,0.8,0.8,0.8,1,0.8,0.8,0.8,0.3249662618083671,0.0
1,0.0,0.0,0.0,0.4,0,0.4,0.4,0.4,0.0750337381916329,0.0
1,0.4,0.4,0.4,0.6000000000000001,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.2024291497975708,0.0
1,0.2,0.0,0.0,0.6000000000000001,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.2256410256410256,0.0
0,0.8,0.8,0.6000000000000001,0.8,0,0.8,0.8,0.8,0.0313090418353576,0.0
0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0,0.6000000000000001,0.6000000000000001,0.2,0.0515519568151147,0.2954545454545454
1,0.2,0.2,0.2,0.8,0,0.8,0.8,0.8,0.1284750337381916,0.0
1,0.2,0.2,0.2,1.0,0,1.0,1.0,1.0,0.1646423751686909,0.0
0,0.8,0.6000000000000001,0.6000000000000001,0.8,1,0.8,0.8,0.8,0.0307692307692307,0.0
0,0.6000000000000001,0.4,0.4,1.0,1,1.0,1.0,1.0,0.2574898785425101,0.0
1,0.8,0.8,0.8,0.6000000000000001,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.1854251012145749,0.4545454545454546
1,0.2,1.0,1.0,1.0,0,0.6000000000000001,0.8,0.8,0.1341430499325236,0.0
1,0.8,0.8,0.8,0.4,0,0.4,0.4,0.4,0.0993252361673414,0.0
1,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.8,0,0.8,0.8,0.8,0.0715249662618083,1.0
1,0.4,0.4,0.4,0.8,0,0.8,0.8,0.8,0.0993252361673414,0.3181818181818182
