travel_type,inflight_wifi_serv,online_boarding,customer_type,inflight_ent,food_and_drink,cleanliness,seat_comfort,online_booking_conv,flight_distance,arr_delay_in_mins,satisfaction
0,1.0,1.0,0,1.0,1.0,1.0,1.0,0.8,0.1600539811066126,0.2727272727272727,1
1,0.2,0.2,0,0.4,0.4,0.4,0.4,0.2,0.1390013495276653,0.0,0
1,0.4,0.4,0,1.0,1.0,1.0,1.0,0.4,0.1341430499325236,0.0,0
0,0.8,0.4,0,0.8,0.8,1.0,0.8,0.6000000000000001,0.0755735492577597,0.4090909090909091,1
1,0.4,0.4,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.4,0.1500674763832658,0.0,0
1,0.2,0.2,0,0.8,0.8,0.8,0.8,0.2,0.299055330634278,0.1590909090909091,0
0,0.6000000000000001,0.6000000000000001,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.8,0.289608636977058,0.1136363636363636,0
0,0.4,0.4,1,0.8,0.8,0.8,0.8,0.4,0.427800269905533,0.6818181818181819,0
1,0.6000000000000001,1.0,0,1.0,0.6000000000000001,1.0,1.0,0.6000000000000001,0.0920377867746288,1.0,0
1,0.6000000000000001,0.8,0,0.8,0.8,0.6000000000000001,1.0,0.6000000000000001,0.1614035087719298,0.0,0
1,0.2,0.8,0,0.6000000000000001,0.4,1.0,0.8,0.2,0.0358974358974358,0.0227272727272727,0
0,0.6000000000000001,0.4,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.4,0.2593792172739541,1.0,0
0,0.4,0.6000000000000001,0,0.6000000000000001,0.2,0.2,0.6000000000000001,0.6000000000000001,0.2539811066126856,0.6136363636363636,0
0,0.6000000000000001,0.4,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.2,0.8,0.2809716599190283,0.5454545454545454,0
0,0.8,0.8,0,0.8,0.8,0.8,0.8,0.4,0.1519568151147098,0.0,0
1,0.6000000000000001,0.6000000000000001,0,0.2,0.2,0.2,0.2,0.6000000000000001,0.151417004048583,0.0,0
0,0.4,0.4,0,0.4,0.4,0.4,0.6000000000000001,0.2,0.5087719298245613,0.0,0
1,0.8,0.8,0,1.0,1.0,1.0,1.0,0.8,0.5689608636977057,0.0,0
1,0.6000000000000001,0.4,0,0.4,0.4,0.4,0.4,0.4,0.1889338731443994,0.4090909090909091,0
0,0.4,0.4,1,0.4,0.4,0.4,0.4,0.4,0.1546558704453441,1.0,0
0,0.4,0.2,1,0.4,0.4,0.4,1.0,0.2,0.1721997300944669,0.0,0
0,0.0,0.0,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.0,0.0302294197031039,0.1136363636363636,1
0,0.2,0.2,0,0.2,0.2,0.2,0.2,0.6000000000000001,0.0493927125506072,0.1590909090909091,0
0,0.8,0.8,0,0.8,0.8,0.8,0.4,0.2,0.2013495276653171,0.3181818181818182,0
0,1.0,1.0,0,1.0,1.0,1.0,1.0,0.6000000000000001,0.2434547908232118,0.0227272727272727,1
0,0.0,0.0,0,0.8,0.8,0.8,0.8,0.0,0.1252361673414304,0.7272727272727273,1
1,0.6000000000000001,1.0,0,0.4,0.8,0.4,0.2,0.6000000000000001,0.0553306342780027,0.4772727272727273,0
1,0.6000000000000001,0.6000000000000001,0,0.4,0.4,0.4,0.8,0.6000000000000001,0.3433198380566801,0.25,0
1,0.8,0.8,0,0.8,0.8,0.8,0.8,0.8,0.1784075573549257,0.0,0
0,0.6000000000000001,0.6000000000000001,1,0.8,0.8,0.8,0.8,0.6000000000000001,0.192442645074224,0.0454545454545454,0
0,0.6000000000000001,0.6000000000000001,1,0.4,0.4,0.4,0.8,0.6000000000000001,0.1600539811066126,0.0,0
1,0.6000000000000001,0.6000000000000001,0,0.8,0.8,0.8,0.8,0.6000000000000001,0.091497975708502,1.0,0
0,0.8,0.8,0,0.8,0.8,0.8,0.2,0.4,0.1349527665317139,0.0,0
1,0.4,0.6000000000000001,0,0.8,0.4,0.6000000000000001,0.6000000000000001,0.4,0.256140350877193,1.0,0
1,0.2,0.8,0,0.8,0.4,0.2,0.6000000000000001,0.2,0.1835357624831309,0.2954545454545454,0
1,0.8,0.8,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.8,0.1568151147098515,0.0,0
1,0.6000000000000001,0.8,0,1.0,1.0,1.0,0.8,0.8,0.1309041835357624,0.5,0
1,0.6000000000000001,0.6000000000000001,0,0.8,0.8,0.8,0.8,0.6000000000000001,0.5902834008097165,0.1363636363636363,0
1,0.6000000000000001,0.8,0,0.8,0.4,0.8,0.6000000000000001,0.6000000000000001,0.0747638326585695,0.0,0
0,0.6000000000000001,0.6000000000000001,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.8,0.0342780026990553,0.7272727272727273,0
0,0.4,0.4,0,0.4,0.4,0.4,0.4,0.4,0.4396761133603238,0.0,0
0,0.8,0.8,0,0.8,0.8,0.8,0.8,0.2,0.0156545209176788,0.0,0
0,0.6000000000000001,0.6000000000000001,1,0.4,0.4,0.4,0.4,0.6000000000000001,0.2766531713900135,0.0,0
0,0.4,0.4,0,0.4,0.4,0.4,0.4,0.6000000000000001,0.1163292847503373,0.3863636363636363,0
0,0.8,0.8,0,0.8,0.8,0.8,0.8,1.0,0.1492577597840755,0.0,1
0,0.4,0.6000000000000001,0,0.4,0.8,0.4,0.6000000000000001,0.6000000000000001,0.256140350877193,0.0,0
1,0.6000000000000001,0.6000000000000001,0,0.8,1.0,0.8,0.6000000000000001,0.6000000000000001,0.225910931174089,0.0681818181818181,0
1,0.2,0.8,0,1.0,0.2,0.8,0.6000000000000001,0.2,0.2963562753036437,0.0,0
0,1.0,1.0,0,1.0,1.0,0.4,1.0,0.8,0.2215924426450742,0.0,1
1,0.2,0.8,0,0.4,0.6000000000000001,0.4,0.6000000000000001,0.4,0.1856950067476383,0.5,0
1,0.6000000000000001,0.6000000000000001,0,1.0,1.0,1.0,1.0,0.6000000000000001,0.2591093117408907,0.1136363636363636,0
0,1.0,1.0,0,1.0,1.0,1.0,1.0,0.8,0.1970310391363022,1.0,1
1,0.4,0.4,0,1.0,1.0,1.0,1.0,0.4,0.6399460188933872,0.0,0
0,1.0,1.0,0,1.0,1.0,1.0,1.0,0.6000000000000001,0.0499325236167341,0.0,1
0,0.6000000000000001,0.6000000000000001,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.8,0.0321187584345479,0.1590909090909091,0
1,0.4,0.4,0,0.2,0.2,0.2,0.2,0.4,0.0323886639676113,0.0,0
0,0.6000000000000001,0.6000000000000001,0,0.4,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.2,0.2726045883940621,1.0,0
1,0.6000000000000001,0.6000000000000001,0,1.0,1.0,1.0,1.0,0.6000000000000001,0.0680161943319838,0.0909090909090909,0
1,0.8,1.0,0,1.0,0.8,0.8,0.8,0.8,0.0680161943319838,0.7045454545454546,1
1,0.2,0.8,0,0.6000000000000001,0.4,0.8,1.0,0.4,0.4898785425101215,0.0,0
0,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,0.0852901484480431,0.0,1
0,0.8,0.8,0,0.8,0.8,0.8,0.4,0.6000000000000001,0.2256410256410256,0.0,0
1,0.2,0.2,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.2,0.0210526315789473,0.0,0
1,0.4,0.2,0,0.8,0.6000000000000001,0.2,0.2,0.6000000000000001,0.1856950067476383,1.0,0
1,0.4,0.4,0,0.2,0.2,0.2,0.2,0.4,0.0715249662618083,0.0,0
0,0.4,0.4,0,0.4,0.4,0.4,0.6000000000000001,0.2,0.0825910931174088,0.5227272727272727,0
0,0.8,0.8,0,0.8,0.8,0.8,0.8,0.6000000000000001,0.2628879892037787,1.0,0
0,0.8,0.8,0,0.8,0.8,0.8,0.8,0.8,0.1330634278002699,0.0,1
0,0.6000000000000001,1.0,0,0.6000000000000001,0.4,0.4,0.4,1.0,0.0439946018893387,0.0,1
0,0.6000000000000001,0.6000000000000001,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.4,0.1309041835357624,1.0,0
1,0.6000000000000001,0.8,0,1.0,1.0,1.0,1.0,0.8,0.0747638326585695,0.2045454545454545,0
1,0.8,1.0,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.4,1.0,0.3198380566801619,0.0,1
1,0.6000000000000001,0.6000000000000001,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.1551956815114709,0.7045454545454546,0
0,0.6000000000000001,0.6000000000000001,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.4,0.0337381916329284,0.5227272727272727,0
1,0.4,0.8,0,0.4,0.4,0.8,0.8,0.4,0.6399460188933872,0.0,0
1,0.6000000000000001,0.6000000000000001,0,1.0,1.0,1.0,0.4,0.6000000000000001,0.1406207827260458,1.0,0
1,0.6000000000000001,0.6000000000000001,0,1.0,1.0,1.0,1.0,0.6000000000000001,0.1390013495276653,0.0,0
1,0.6000000000000001,0.6000000000000001,0,0.4,1.0,0.8,0.6000000000000001,0.6000000000000001,0.2904183535762483,0.0,0
0,0.6000000000000001,0.6000000000000001,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.4,0.4,0.2080971659919028,0.0681818181818181,0
0,0.4,0.4,0,0.4,0.4,0.4,0.4,1.0,0.2234817813765182,0.2954545454545454,0
0,1.0,1.0,0,1.0,1.0,1.0,0.6000000000000001,0.6000000000000001,0.1549257759784075,0.0909090909090909,1
1,0.2,0.6000000000000001,0,0.8,1.0,0.8,0.8,0.2,0.1022941970310391,0.0,0
1,0.4,0.4,0,0.8,0.8,0.8,0.4,0.4,0.1935222672064777,0.0,0
0,0.6000000000000001,0.4,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.8,0.3592442645074224,0.0,0
0,0.4,0.4,0,0.8,0.4,0.4,0.4,0.4,0.097165991902834,1.0,0
0,0.6000000000000001,0.6000000000000001,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.8,0.1004048582995951,1.0,0
0,0.8,0.8,0,0.8,0.8,0.8,0.8,1.0,0.0912280701754386,0.0,1
0,0.2,0.2,0,0.2,0.2,0.2,0.2,0.8,0.0526315789473684,0.0909090909090909,0
0,0.8,0.6000000000000001,0,0.8,0.8,0.8,0.8,0.6000000000000001,0.425910931174089,1.0,0
0,0.6000000000000001,0.6000000000000001,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.2153846153846153,0.2045454545454545,0
1,0.6000000000000001,0.6000000000000001,0,0.8,0.8,0.8,0.8,0.6000000000000001,0.2475033738191633,0.0,0
1,0.6000000000000001,0.6000000000000001,0,1.0,1.0,1.0,1.0,0.6000000000000001,0.0993252361673414,0.0,0
0,0.8,0.8,0,0.8,0.8,0.8,0.8,1.0,0.2275303643724696,0.0,1
0,1.0,1.0,0,1.0,1.0,1.0,1.0,0.2,0.2256410256410256,0.0,1
1,0.2,0.4,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.4,0.1246963562753036,0.0,0
1,0.6000000000000001,1.0,0,1.0,0.6000000000000001,1.0,1.0,0.6000000000000001,0.4574898785425101,1.0,0
0,0.8,0.8,0,0.8,0.8,0.8,0.8,0.8,0.3133603238866397,0.25,0
0,0.4,0.4,0,0.4,0.4,0.4,0.8,0.8,0.1794871794871794,0.0,0
1,0.8,1.0,0,0.2,1.0,0.8,1.0,0.8,0.4256410256410256,0.0,0
1,0.2,0.6000000000000001,0,1.0,1.0,0.6000000000000001,1.0,0.2,0.4091767881241565,0.0,0
1,0.6000000000000001,0.8,0,0.4,0.4,0.4,0.2,0.8,0.2412955465587044,0.0,0
0,0.6000000000000001,0.6000000000000001,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.1851551956815114,0.0,0
0,1.0,1.0,0,1.0,1.0,1.0,0.6000000000000001,0.4,0.1033738191632928,0.0,1
0,1.0,0.8,0,1.0,0.2,1.0,0.6000000000000001,0.4,0.0458839406207827,0.0,1
0,0.8,0.2,0,0.8,0.6000000000000001,0.6000000000000001,0.4,0.6000000000000001,0.1147098515519568,1.0,0
1,0.0,0.6000000000000001,0,0.8,0.6000000000000001,0.2,0.6000000000000001,0.0,0.4199730094466936,0.0,1
0,0.2,0.4,0,0.2,0.8,0.2,0.4,0.8,0.044804318488529,0.6136363636363636,0
1,0.2,0.2,0,0.8,0.8,0.8,0.8,0.2,0.0553306342780027,0.1136363636363636,0
0,0.6000000000000001,0.6000000000000001,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.2,0.0499325236167341,0.0,1
0,0.4,0.4,1,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.4,0.1495276653171389,0.2045454545454545,0
0,0.2,0.2,0,0.2,0.2,0.2,0.6000000000000001,0.2,0.164102564102564,0.0,0
0,0.8,0.8,1,0.8,0.8,0.8,0.8,0.8,0.2464237516869095,0.0,0
1,0.6000000000000001,0.6000000000000001,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.4,0.6000000000000001,0.132523616734143,0.0,0
0,0.2,0.2,1,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.2,0.1201079622132253,0.1136363636363636,0
0,0.4,0.6000000000000001,0,0.4,0.4,0.4,0.4,0.4,0.5271255060728745,0.4545454545454546,0
1,0.4,0.4,0,1.0,1.0,1.0,1.0,0.4,0.1012145748987854,0.0,0
1,0.4,0.6000000000000001,0,0.8,0.8,0.8,0.8,0.6000000000000001,0.1595141700404858,0.0,0
1,0.6000000000000001,0.6000000000000001,0,0.4,0.4,0.4,0.4,0.6000000000000001,0.4609986504723347,0.0,0
0,0.2,0.2,1,0.8,0.8,0.8,0.8,0.2,0.029689608636977,0.4545454545454546,0
0,0.0,1.0,0,0.2,0.0,1.0,1.0,0.0,0.2032388663967611,1.0,1
1,0.2,0.2,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.2,0.1973009446693657,0.1818181818181818,0
1,0.2,0.2,0,0.8,0.8,0.8,0.8,0.2,0.2591093117408907,0.5454545454545454,0
0,0.8,0.8,0,0.8,0.8,0.8,0.8,0.4,0.083940620782726,0.5227272727272727,0
0,0.4,0.4,1,0.8,0.8,0.8,0.8,0.4,0.0793522267206477,0.0,0
0,0.6000000000000001,0.6000000000000001,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.2,0.0294197031039136,0.0,0
0,0.2,0.6000000000000001,0,0.2,0.8,0.4,0.8,0.6000000000000001,0.0609986504723346,0.0,0
1,0.2,0.2,0,0.2,0.2,0.2,0.6000000000000001,0.2,0.3492577597840756,1.0,0
0,0.4,0.4,0,0.4,0.4,0.4,0.4,1.0,0.1214574898785424,0.2045454545454545,0
0,0.8,0.8,1,0.4,0.4,0.4,0.4,0.8,0.2817813765182186,0.0,0
1,0.2,0.2,0,0.8,0.8,0.8,0.8,0.2,0.4229419703103914,1.0,0
1,0.8,0.8,0,0.4,0.4,0.4,0.4,0.8,0.1265856950067476,0.1590909090909091,0
1,0.8,0.8,0,0.8,0.8,0.8,0.8,0.8,0.3168690958164642,0.0,0
1,0.6000000000000001,0.8,0,0.6000000000000001,0.2,0.4,0.6000000000000001,0.4,0.2480431848852901,0.0,0
0,0.4,0.4,1,0.2,0.2,0.2,0.2,0.4,0.548987854251012,0.0227272727272727,0
1,0.2,0.4,0,0.4,0.4,0.4,0.4,0.4,0.0923076923076923,1.0,0
0,1.0,0.8,0,1.0,0.2,0.6000000000000001,0.6000000000000001,0.2,0.1824561403508771,0.0,1
1,0.6000000000000001,0.6000000000000001,0,1.0,1.0,1.0,1.0,0.6000000000000001,0.1794871794871794,0.0,0
0,0.6000000000000001,0.6000000000000001,1,0.8,0.8,0.8,0.8,0.6000000000000001,0.5927125506072873,0.0,0
0,0.6000000000000001,0.2,1,0.2,0.6000000000000001,0.2,0.2,0.4,0.0871794871794871,1.0,0
0,0.4,0.4,1,0.8,0.8,0.8,0.8,0.4,0.2078272604588394,1.0,0
1,0.2,0.2,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.8,0.2,0.2396761133603238,0.0,0
0,0.4,0.4,0,0.4,0.4,0.4,0.4,1.0,0.0140350877192982,0.1363636363636363,0
0,0.8,0.8,0,0.8,0.8,0.8,0.8,0.8,0.3695006747638326,1.0,0
1,0.8,0.6000000000000001,0,0.6000000000000001,0.2,0.2,0.8,0.8,0.0917678812415654,0.0,0
0,1.0,1.0,0,1.0,1.0,1.0,1.0,0.2,0.1039136302294196,0.0,1
1,0.4,0.4,0,0.4,0.4,0.4,0.6000000000000001,0.4,0.020242914979757,0.0,0
0,0.2,0.2,1,0.8,0.8,0.8,0.2,0.2,0.2367071524966261,0.0,0
0,0.4,0.4,0,0.4,0.4,0.4,0.4,1.0,0.134412955465587,0.5909090909090909,0
0,0.2,0.2,1,0.4,0.4,0.4,0.4,0.2,0.0426450742240215,0.0,0
0,0.6000000000000001,0.6000000000000001,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.2,0.242914979757085,0.0,0
1,0.6000000000000001,0.6000000000000001,0,0.4,0.4,0.4,0.4,0.6000000000000001,0.0442645074224021,0.0,0
0,0.6000000000000001,0.6000000000000001,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.2,0.4,0.3165991902834008,0.0,0
0,1.0,1.0,0,1.0,1.0,1.0,0.8,0.2,0.0696356275303643,0.1136363636363636,1
0,0.6000000000000001,0.8,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.8,1.0,0.0909581646423751,0.0,1
0,1.0,0.8,0,1.0,1.0,1.0,1.0,0.4,0.1006747638326585,0.0,0
1,0.6000000000000001,0.8,0,1.0,0.2,0.6000000000000001,0.4,0.4,0.4898785425101215,0.0,0
0,0.2,0.2,1,0.6000000000000001,0.6000000000000001,0.6000000000000001,1.0,0.2,0.0982456140350877,0.0,0
1,0.4,0.8,0,0.8,1.0,0.6000000000000001,0.8,0.4,0.3031039136302294,0.4318181818181818,0
0,0.4,0.6000000000000001,0,0.4,0.4,0.8,0.6000000000000001,1.0,0.165991902834008,0.0,0
0,0.8,0.6000000000000001,0,0.8,0.6000000000000001,0.2,0.8,0.4,0.0615384615384615,0.0909090909090909,0
0,0.2,0.4,0,0.2,0.2,0.2,0.2,0.8,0.0426450742240215,1.0,0
0,1.0,0.8,0,1.0,1.0,1.0,1.0,0.8,0.0747638326585695,0.3409090909090909,1
0,1.0,0.8,0,1.0,0.8,0.2,0.6000000000000001,0.4,0.0539811066126855,0.0,1
0,0.4,0.4,1,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.4,0.4898785425101215,0.0,0
0,0.6000000000000001,0.6000000000000001,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.4,0.0642375168690958,1.0,0
1,0.4,0.4,0,0.6000000000000001,0.4,0.4,0.4,0.4,0.6539811066126855,0.0,0
0,0.6000000000000001,0.4,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.8,0.4561403508771929,0.0,0
1,0.4,0.0,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.0,0.0431848852901484,0.1136363636363636,0
0,0.4,0.2,0,0.4,0.4,0.4,0.2,0.6000000000000001,0.1079622132253711,1.0,1
0,0.8,0.8,0,0.8,0.8,0.8,0.8,0.8,0.1201079622132253,0.1136363636363636,1
1,0.4,0.2,0,0.4,0.4,0.4,0.4,0.2,0.2890688259109312,0.0,0
0,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,0.3125506072874494,0.0,1
0,0.4,0.2,0,0.4,0.4,0.4,0.4,1.0,0.2577597840755735,0.0,0
0,1.0,1.0,0,1.0,1.0,1.0,1.0,0.8,0.0518218623481781,0.0454545454545454,1
0,0.2,0.6000000000000001,0,0.2,0.8,0.4,0.6000000000000001,0.4,0.4696356275303643,0.0,0
1,0.6000000000000001,0.6000000000000001,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.0553306342780027,0.6136363636363636,0
0,1.0,0.2,0,1.0,0.6000000000000001,0.8,0.8,0.4,0.093387314439946,0.0681818181818181,1
0,0.0,0.0,0,0.4,0.4,0.4,0.4,0.0,0.164102564102564,0.1136363636363636,1
1,0.4,0.2,0,0.8,0.4,0.2,0.2,0.4,0.194331983805668,1.0,0
1,0.4,0.8,0,0.6000000000000001,0.8,1.0,1.0,0.4,0.0672064777327935,1.0,0
0,1.0,1.0,0,1.0,1.0,1.0,1.0,0.6000000000000001,0.0329284750337381,0.0,1
0,0.4,0.4,0,0.4,0.4,0.4,0.8,0.6000000000000001,0.0923076923076923,0.1590909090909091,0
1,0.4,0.8,0,0.8,0.8,1.0,0.8,0.4,0.1392712550607287,0.0,0
0,0.2,0.2,1,0.2,0.2,0.2,0.2,0.2,0.0917678812415654,0.0,0
0,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,0.1176788124156545,0.0909090909090909,1
0,0.6000000000000001,0.6000000000000001,1,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.4,0.6000000000000001,0.0218623481781376,1.0,0
1,0.6000000000000001,0.6000000000000001,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.1794871794871794,1.0,0
0,0.0,0.0,0,0.2,0.2,0.2,0.2,0.0,0.1219973009446693,0.0,1
0,0.8,0.8,0,0.8,0.8,0.8,0.8,0.8,0.2491228070175438,0.0,1
1,0.4,1.0,0,0.2,0.6000000000000001,0.8,1.0,0.4,0.0556005398110661,0.1590909090909091,0
1,0.2,0.0,0,0.8,0.8,0.8,0.8,0.0,0.0188933873144399,0.0454545454545454,0
1,0.2,0.4,0,0.6000000000000001,0.2,0.4,0.4,0.2,0.6539811066126855,0.1363636363636363,0
0,1.0,0.8,0,1.0,1.0,1.0,1.0,0.4,0.1973009446693657,0.2727272727272727,0
1,0.4,0.4,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.4,0.4,0.130634278002699,0.0,0
1,0.6000000000000001,0.8,0,0.4,0.4,0.6000000000000001,1.0,0.6000000000000001,0.082051282051282,0.0,0
0,0.4,0.4,0,0.2,0.2,0.2,0.2,0.2,0.027800269905533,0.0,1
0,0.6000000000000001,0.6000000000000001,1,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.0796221322537112,1.0,0
0,0.2,0.2,1,0.8,0.8,0.8,0.6000000000000001,0.2,0.0653171390013495,0.0,0
1,0.6000000000000001,0.6000000000000001,0,1.0,1.0,1.0,1.0,0.6000000000000001,0.5516869095816463,0.0,0
0,0.8,1.0,0,0.8,0.6000000000000001,0.4,0.4,0.2,0.2269905533063427,0.4772727272727273,1
0,1.0,0.6000000000000001,0,0.8,0.8,1.0,0.8,0.8,0.0620782726045883,0.0,1
0,0.2,0.2,0,0.2,0.2,0.2,0.2,1.0,0.4021592442645074,0.0,0
1,0.4,0.6000000000000001,0,0.4,0.2,0.2,0.6000000000000001,0.4,0.0561403508771929,0.0227272727272727,0
1,0.4,0.4,0,0.8,0.8,0.8,1.0,0.4,0.2639676113360324,0.0,0
0,0.8,0.8,0,0.8,0.8,0.8,0.8,1.0,0.1797570850202429,0.0,1
1,0.6000000000000001,0.8,0,0.4,0.4,0.4,0.4,0.8,0.1727395411605937,0.0,0
0,0.8,0.8,0,0.8,0.8,0.8,0.8,0.6000000000000001,0.0723346828609986,1.0,0
1,0.4,0.4,0,1.0,1.0,1.0,0.6000000000000001,0.4,0.2404858299595141,0.0,0
0,0.4,0.4,0,0.4,0.4,0.4,0.4,1.0,0.1165991902834008,1.0,0
1,0.6000000000000001,0.6000000000000001,0,0.8,0.8,0.8,0.8,0.6000000000000001,0.1748987854251012,0.0,0
1,0.6000000000000001,0.6000000000000001,0,1.0,0.2,0.4,0.8,0.6000000000000001,0.196221322537112,0.0,0
0,0.6000000000000001,0.2,0,0.8,0.4,0.2,0.4,0.8,0.0326585695006747,0.0,1
1,0.6000000000000001,0.8,0,0.4,0.8,0.4,0.8,0.0,0.0253711201079622,1.0,0
0,0.0,0.0,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.0,0.1031039136302294,0.0,1
0,0.4,0.6000000000000001,0,0.4,0.4,0.2,0.6000000000000001,0.4,0.1058029689608636,0.3636363636363636,0
1,0.4,0.6000000000000001,0,1.0,0.2,0.8,0.8,0.4,0.2110661268556005,0.0,0
1,0.2,0.6000000000000001,0,1.0,1.0,1.0,1.0,0.6000000000000001,0.080161943319838,0.0,0
0,0.8,0.8,0,0.8,0.8,0.8,0.8,0.8,0.0499325236167341,0.2954545454545454,1
0,0.6000000000000001,0.6000000000000001,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.8,0.1074224021592442,0.0,0
0,1.0,1.0,0,1.0,1.0,1.0,1.0,0.6000000000000001,0.0385964912280701,0.0,1
1,0.4,0.0,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.0,0.0493927125506072,0.0,0
1,0.4,0.4,0,1.0,1.0,1.0,1.0,0.4,0.2008097165991902,0.0,0
1,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,0.1595141700404858,0.0,1
1,0.4,0.4,0,0.8,0.8,0.8,1.0,0.4,0.2121457489878542,0.0,0
1,0.8,0.8,0,0.8,0.8,0.8,0.8,0.8,0.1357624831309041,0.0,1
0,0.8,0.8,0,1.0,1.0,1.0,1.0,0.4,0.1219973009446693,0.0,1
1,0.6000000000000001,0.8,0,0.2,0.2,0.2,0.2,0.8,0.3913630229419703,0.0,0
0,1.0,1.0,0,1.0,1.0,1.0,1.0,0.8,0.3290148448043185,0.4545454545454546,1
1,0.4,0.4,0,0.8,0.8,0.8,0.8,0.4,0.1748987854251012,0.0,0
0,0.4,0.4,0,0.4,0.4,0.4,0.4,0.8,0.0709851551956815,0.0,0
1,0.6000000000000001,0.6000000000000001,0,0.4,0.4,0.4,0.4,0.6000000000000001,0.2518218623481781,0.0,0
1,0.8,0.4,0,0.4,0.8,0.6000000000000001,0.4,0.8,0.6815114709851551,0.0,0
0,0.8,0.8,0,1.0,1.0,1.0,1.0,0.2,0.2817813765182186,0.0,1
1,1.0,0.8,0,1.0,1.0,0.8,1.0,1.0,0.179217273954116,0.0,1
0,0.6000000000000001,0.6000000000000001,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.2,0.8,0.1217273954116059,0.1363636363636363,0
0,0.4,0.2,0,0.4,0.4,0.4,0.8,0.6000000000000001,0.1481781376518218,0.3409090909090909,0
1,0.2,0.2,0,0.2,0.2,0.2,1.0,0.2,0.6596491228070175,0.3409090909090909,0
1,0.4,0.4,0,0.2,0.2,0.4,0.2,0.4,0.0526315789473684,0.0,0
1,0.2,0.4,0,0.8,0.2,0.2,0.6000000000000001,0.2,0.097165991902834,0.0,0
0,0.6000000000000001,0.6000000000000001,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.2,0.396221322537112,0.25,1
0,0.8,0.8,0,0.8,0.8,0.8,0.8,0.2,0.1657219973009446,1.0,1
1,0.6000000000000001,0.6000000000000001,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.2272604588394061,0.0,0
1,0.4,0.4,0,0.8,0.8,0.8,0.8,0.4,0.2574898785425101,0.0,0
