gender,customer_type,travel_type,flight_distance,inflight_wifi_serv,time_conv,online_booking_conv,gate_location,food_and_drink,online_boarding,seat_comfort,inflight_ent,on-board_serv,leg_room_serv,baggage_handling,checkin_serv,inflight_serv,cleanliness,arr_delay_in_mins,satisfaction,age_group
0.0,0.0,0.0,0.8921052631578947,0.4,1.0,1.0,1.0,0.4,0.4,0.25,0.4,0.75,0.4,0.75,0.0,0.75,0.4,0.020833333333333332,0.0,0.5
1.0,1.0,0.0,0.16105263157894736,0.4,0.4,0.4,0.5,0.6000000000000001,0.4,0.5,0.6000000000000001,0.5,1.0,0.75,0.5,0.75,0.6000000000000001,0.4375,0.0,0.25
1.0,0.0,1.0,0.26842105263157895,0.4,1.0,0.4,0.25,0.6000000000000001,0.4,0.5,0.6000000000000001,0.5,1.0,1.0,0.5,1.0,0.6000000000000001,0.0,0.0,0.5
0.0,0.0,1.0,0.22105263157894736,0.6000000000000001,0.8,0.4,0.75,0.6000000000000001,1.0,1.0,0.2,0.0,0.4,0.0,1.0,0.0,1.0,0.0,0.0,0.5
1.0,0.0,1.0,0.39210526315789473,0.4,0.8,0.4,0.25,0.2,0.4,0.5,0.2,0.5,0.6000000000000001,1.0,0.5,1.0,0.2,0.7083333333333333,0.0,0.5
0.0,0.0,0.0,0.06263157894736841,0.4,0.4,0.4,0.25,0.6000000000000001,0.6000000000000001,0.75,0.4,0.25,0.4,0.25,0.75,0.25,0.2,0.0,0.0,1.0
1.0,0.0,0.0,0.3,0.4,1.0,1.0,1.0,0.4,0.4,0.25,0.4,0.5,0.4,0.5,0.25,0.75,0.4,0.0,0.0,0.5
1.0,0.0,1.0,0.09578947368421052,0.6000000000000001,1.0,0.6000000000000001,0.0,1.0,0.6000000000000001,1.0,1.0,0.75,0.4,0.5,0.75,1.0,1.0,0.0,0.0,0.25
0.0,1.0,0.0,0.25052631578947365,0.4,0.4,0.4,0.5,1.0,0.4,1.0,1.0,0.75,0.8,0.25,0.25,0.5,1.0,0.0,0.0,0.25
0.0,0.0,0.0,0.8405263157894737,1.0,0.6000000000000001,1.0,0.5,1.0,1.0,1.0,1.0,0.75,0.2,0.75,1.0,0.75,1.0,0.14583333333333331,1.0,0.25
0.0,0.0,1.0,0.10631578947368421,0.4,1.0,0.0,0.25,0.4,0.0,0.25,0.4,1.0,0.2,0.75,1.0,1.0,0.4,0.020833333333333332,0.0,0.0
0.0,0.0,0.0,0.21842105263157896,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.5,1.0,0.6000000000000001,0.75,0.6000000000000001,0.5,0.6000000000000001,0.5,0.25,0.5,0.2,0.0,0.0,0.5
1.0,0.0,1.0,0.48368421052631577,0.4,0.6000000000000001,0.4,0.25,0.2,0.4,0.0,0.2,0.5,0.8,1.0,0.25,0.75,0.2,0.0,0.0,0.25
0.0,0.0,0.0,0.9042105263157895,0.2,1.0,1.0,1.0,0.2,0.2,0.25,0.2,0.25,0.6000000000000001,0.25,0.0,0.5,0.2,0.6458333333333333,0.0,0.25
0.0,1.0,0.0,0.9047368421052632,0.4,0.6000000000000001,0.4,0.5,0.4,0.4,0.25,0.4,0.0,0.6000000000000001,0.25,0.5,0.75,0.4,0.0625,0.0,0.25
0.0,0.0,0.0,0.791578947368421,0.2,0.4,0.4,0.25,0.2,0.2,0.0,0.6000000000000001,1.0,0.8,0.75,0.0,0.5,0.2,0.125,0.0,0.25
0.0,1.0,0.0,0.4226315789473684,0.4,0.4,0.4,1.0,1.0,0.4,1.0,1.0,0.25,0.8,0.75,0.0,0.5,1.0,0.0,0.0,0.5
0.0,0.0,0.0,0.5768421052631579,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.5,0.6000000000000001,0.6000000000000001,0.5,0.6000000000000001,0.5,1.0,0.5,0.5,0.5,0.6000000000000001,0.0,0.0,0.5
1.0,0.0,1.0,0.5973684210526315,0.0,0.6000000000000001,0.0,0.5,0.2,0.0,0.75,0.2,0.25,0.2,0.5,0.5,0.5,0.2,0.0,1.0,0.25
0.0,0.0,1.0,0.039473684210526314,0.4,0.8,0.0,0.75,0.8,1.0,1.0,0.2,0.0,0.0,0.0,0.75,0.0,1.0,0.0,0.0,0.75
0.0,0.0,0.0,0.22052631578947368,0.2,1.0,1.0,1.0,0.2,0.2,0.0,0.2,0.75,0.8,0.5,0.5,0.75,0.2,0.0,0.0,0.5
0.0,0.0,1.0,0.06947368421052631,0.8,0.6000000000000001,0.8,0.5,0.2,0.8,0.0,0.2,0.25,1.0,0.75,0.25,0.75,0.2,0.020833333333333332,0.0,0.0
1.0,0.0,1.0,0.05684210526315789,0.6000000000000001,0.8,0.6000000000000001,1.0,0.2,0.6000000000000001,0.0,0.2,0.75,0.8,0.75,0.75,1.0,0.2,1.0,0.0,0.25
0.0,0.0,0.0,0.16,0.6000000000000001,0.4,0.4,0.25,0.6000000000000001,0.6000000000000001,0.5,0.6000000000000001,0.0,0.6000000000000001,0.25,0.5,0.25,0.6000000000000001,0.0,0.0,0.5
1.0,0.0,0.0,0.251578947368421,1.0,0.2,0.8,0.0,1.0,1.0,1.0,1.0,0.25,1.0,0.75,0.0,0.5,1.0,0.0,1.0,0.25
0.0,0.0,1.0,0.10526315789473684,0.6000000000000001,1.0,0.6000000000000001,0.25,0.4,0.6000000000000001,0.25,0.4,1.0,0.4,1.0,1.0,0.0,0.4,0.0,0.0,0.0
0.0,0.0,1.0,0.791578947368421,0.8,0.8,0.8,0.75,0.4,0.8,0.25,0.4,0.25,0.8,0.75,1.0,0.75,0.4,0.0,1.0,0.5
0.0,1.0,0.0,0.14947368421052631,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.5,0.2,0.6000000000000001,0.0,0.2,0.0,0.4,0.75,0.75,0.75,0.2,0.0,0.0,0.75
0.0,0.0,1.0,0.22578947368421054,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.75,1.0,0.6000000000000001,1.0,1.0,0.25,0.2,0.75,0.25,0.5,1.0,0.25,0.0,0.25
1.0,0.0,0.0,0.1936842105263158,0.8,0.2,0.2,0.0,0.8,0.8,0.75,0.8,0.75,0.2,0.75,0.75,0.25,0.8,0.08333333333333333,1.0,0.5
1.0,0.0,0.0,0.12947368421052632,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.4,0.75,0.75,0.75,1.0,0.3333333333333333,1.0,0.5
0.0,0.0,0.0,0.3894736842105263,0.2,1.0,1.0,1.0,0.2,0.2,0.5,0.2,0.5,0.4,0.5,0.5,0.75,0.2,0.0,0.0,0.25
0.0,0.0,1.0,1.0,0.6000000000000001,1.0,0.6000000000000001,1.0,0.8,0.8,0.75,0.4,0.25,0.6000000000000001,0.25,1.0,0.25,0.6000000000000001,0.020833333333333332,0.0,0.75
0.0,0.0,0.0,0.22105263157894736,0.8,1.0,1.0,1.0,0.8,0.8,0.75,0.8,0.0,0.4,0.5,0.25,0.5,0.8,0.47916666666666663,1.0,0.25
0.0,0.0,1.0,0.43263157894736837,0.4,1.0,0.2,0.25,1.0,0.2,1.0,1.0,0.5,0.4,1.0,0.75,0.75,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.32421052631578945,0.6000000000000001,0.8,0.6000000000000001,1.0,1.0,0.6000000000000001,1.0,1.0,0.0,0.8,1.0,0.5,0.25,1.0,1.0,0.0,0.0
0.0,0.0,1.0,0.10526315789473684,0.6000000000000001,0.4,0.0,0.5,0.6000000000000001,0.0,0.5,0.6000000000000001,0.25,0.2,0.25,0.5,0.5,0.6000000000000001,0.0,0.0,0.5
0.0,1.0,0.0,0.6110526315789474,0.4,0.4,0.4,0.5,0.8,0.4,0.75,0.8,0.5,0.2,0.25,0.75,0.5,0.8,0.5625,0.0,0.5
1.0,0.0,0.0,0.4863157894736842,0.8,0.4,0.4,0.25,0.8,0.8,0.75,0.8,0.5,0.4,0.5,0.25,0.0,0.8,0.020833333333333332,1.0,0.25
1.0,0.0,1.0,0.5521052631578948,0.4,0.8,0.6000000000000001,0.75,0.6000000000000001,0.6000000000000001,0.5,0.6000000000000001,1.0,0.8,1.0,0.75,1.0,0.6000000000000001,0.0,0.0,0.25
0.0,1.0,0.0,0.19789473684210526,0.4,0.4,0.4,0.5,0.6000000000000001,0.4,0.5,0.6000000000000001,0.5,0.2,0.5,0.25,0.5,0.6000000000000001,0.7083333333333333,0.0,0.25
1.0,0.0,0.0,0.18,1.0,1.0,0.2,1.0,1.0,1.0,1.0,1.0,0.75,0.6000000000000001,0.25,1.0,0.75,1.0,0.14583333333333331,1.0,0.5
0.0,0.0,1.0,0.4568421052631579,0.6000000000000001,1.0,0.6000000000000001,0.5,0.6000000000000001,1.0,0.75,0.8,0.75,0.6000000000000001,0.75,0.75,0.75,1.0,1.0,0.0,0.75
0.0,1.0,0.0,0.7847368421052632,0.4,0.4,0.4,0.25,0.4,0.4,0.25,0.4,0.25,0.4,0.0,0.75,0.25,0.4,0.0,0.0,0.25
0.0,0.0,0.0,0.3889473684210526,0.2,0.4,0.4,0.25,0.6000000000000001,0.6000000000000001,0.75,0.2,0.0,0.2,0.0,0.25,0.0,0.2,0.3125,0.0,0.5
0.0,0.0,0.0,0.31473684210526315,0.6000000000000001,0.2,0.2,0.0,1.0,0.6000000000000001,0.75,0.6000000000000001,0.5,0.6000000000000001,0.5,0.0,0.5,0.4,0.16666666666666666,0.0,0.5
1.0,0.0,0.0,0.4089473684210526,0.2,0.4,0.4,0.25,0.2,0.2,0.0,0.2,0.0,0.8,0.25,0.5,0.25,0.2,0.0,0.0,0.75
1.0,0.0,1.0,0.8305263157894737,1.0,0.2,1.0,0.5,0.8,1.0,0.75,0.8,0.5,0.2,0.75,0.0,0.75,0.8,0.0,1.0,0.5
1.0,0.0,1.0,0.08473684210526315,0.6000000000000001,1.0,0.6000000000000001,0.5,0.8,0.6000000000000001,0.75,0.8,0.5,0.4,0.75,1.0,1.0,0.8,1.0,0.0,0.5
0.0,0.0,1.0,0.17210526315789473,0.2,1.0,0.4,0.5,1.0,0.4,1.0,1.0,0.75,0.4,0.75,1.0,0.75,1.0,0.08333333333333333,0.0,0.25
0.0,1.0,0.0,0.2926315789473684,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.75,0.2,0.6000000000000001,0.0,0.2,0.5,0.6000000000000001,0.75,0.0,0.5,0.2,0.0,0.0,0.25
0.0,0.0,1.0,0.48368421052631577,0.6000000000000001,0.2,0.4,0.5,0.4,0.4,0.25,0.4,0.0,1.0,0.5,0.5,0.5,0.4,0.0,0.0,0.0
1.0,0.0,1.0,0.09368421052631579,1.0,0.6000000000000001,1.0,0.5,0.8,1.0,0.25,0.8,0.75,1.0,0.75,0.0,0.75,0.8,0.0,1.0,0.75
1.0,0.0,0.0,0.06421052631578947,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.5,0.6000000000000001,0.6000000000000001,0.5,0.6000000000000001,0.5,0.4,0.75,0.0,0.5,0.6000000000000001,1.0,0.0,1.0
0.0,0.0,0.0,0.5226315789473684,0.4,0.2,0.2,0.0,0.4,0.4,0.25,0.4,0.5,0.6000000000000001,0.5,0.25,0.5,0.4,0.0,0.0,0.25
0.0,0.0,0.0,0.5147368421052632,0.6000000000000001,1.0,1.0,1.0,0.6000000000000001,0.6000000000000001,0.5,0.6000000000000001,0.25,0.8,0.5,0.0,0.75,0.6000000000000001,0.0,0.0,0.5
1.0,0.0,0.0,0.6731578947368422,1.0,0.4,0.4,0.25,1.0,1.0,1.0,1.0,0.25,0.2,0.75,1.0,0.25,1.0,0.25,1.0,0.25
0.0,0.0,0.0,0.8057894736842105,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.5,0.6000000000000001,0.6000000000000001,0.75,0.6000000000000001,0.25,1.0,0.75,0.25,0.5,0.6000000000000001,0.41666666666666663,0.0,0.25
1.0,0.0,0.0,0.3347368421052631,0.4,0.6000000000000001,0.6000000000000001,0.5,0.4,0.4,0.25,0.4,0.5,0.8,0.5,0.5,0.25,0.4,1.0,0.0,0.25
0.0,1.0,0.0,0.3652631578947368,0.2,0.2,0.2,0.75,0.2,0.6000000000000001,0.5,0.2,0.25,0.6000000000000001,0.5,0.5,0.75,0.6000000000000001,1.0,0.0,0.25
0.0,0.0,1.0,0.4857894736842105,0.4,1.0,0.4,0.5,0.4,1.0,0.75,0.8,0.75,0.4,0.75,0.5,0.75,0.6000000000000001,0.0,0.0,0.5
1.0,0.0,0.0,0.29157894736842105,1.0,0.6000000000000001,0.6000000000000001,0.5,1.0,1.0,1.0,1.0,0.5,0.8,1.0,0.5,0.75,1.0,0.0,1.0,0.75
1.0,0.0,0.0,0.22210526315789475,0.4,0.2,0.2,0.0,0.4,0.4,0.25,0.4,1.0,0.8,0.25,1.0,0.0,0.4,1.0,1.0,0.5
1.0,0.0,0.0,0.5042105263157896,0.8,0.6000000000000001,0.6000000000000001,0.5,0.8,0.8,0.75,0.8,0.75,1.0,0.75,0.5,0.75,0.8,0.35416666666666663,0.0,0.5
0.0,0.0,0.0,0.10526315789473684,1.0,0.2,0.2,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,1.0,1.0,0.75
1.0,0.0,1.0,0.21894736842105264,0.6000000000000001,0.8,0.6000000000000001,0.5,0.8,0.6000000000000001,0.75,0.8,0.5,1.0,0.75,0.5,0.75,0.8,0.0,0.0,0.5
1.0,0.0,1.0,0.4121052631578947,0.2,0.0,0.2,0.75,0.2,0.2,0.0,0.2,0.75,0.6000000000000001,0.75,0.75,0.5,0.2,0.0,0.0,0.25
1.0,0.0,0.0,0.06263157894736841,0.8,0.2,0.2,0.0,0.8,0.8,0.75,0.8,0.5,1.0,0.5,0.0,0.5,0.8,0.0,1.0,0.75
0.0,0.0,0.0,0.6178947368421053,0.6000000000000001,0.8,0.8,0.75,0.6000000000000001,0.6000000000000001,0.25,0.6000000000000001,0.25,0.2,0.5,0.0,0.75,0.6000000000000001,0.0,0.0,0.0
0.0,0.0,1.0,0.6731578947368422,0.4,0.8,0.4,0.5,0.8,0.6000000000000001,1.0,0.4,0.25,0.4,0.25,0.5,0.25,1.0,0.020833333333333332,0.0,0.75
1.0,0.0,0.0,0.8647368421052631,0.2,0.2,0.8,0.0,0.2,0.2,0.0,0.2,0.25,0.4,0.5,0.75,0.75,0.2,1.0,0.0,0.5
1.0,0.0,0.0,0.41526315789473683,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.5,0.6000000000000001,0.6000000000000001,0.75,0.6000000000000001,0.0,0.2,0.75,0.25,0.75,0.6000000000000001,0.6458333333333333,0.0,0.25
0.0,0.0,0.0,0.31105263157894736,0.4,0.4,0.4,0.25,0.4,0.4,0.25,0.4,0.0,0.6000000000000001,0.5,0.5,0.75,0.4,0.041666666666666664,0.0,0.25
1.0,0.0,0.0,0.4705263157894737,1.0,0.6000000000000001,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.6000000000000001,1.0,1.0,0.0,1.0,0.125,1.0,0.25
1.0,0.0,0.0,0.08052631578947368,0.6000000000000001,1.0,1.0,1.0,0.6000000000000001,0.6000000000000001,0.5,0.6000000000000001,0.5,0.4,0.75,0.25,0.5,0.6000000000000001,0.1875,0.0,0.5
0.0,0.0,1.0,0.48157894736842105,0.6000000000000001,0.8,0.6000000000000001,1.0,0.2,0.6000000000000001,0.0,0.2,0.0,1.0,1.0,0.25,0.5,0.2,0.0,0.0,0.5
0.0,0.0,0.0,0.1168421052631579,0.8,0.6000000000000001,0.6000000000000001,0.5,0.8,1.0,0.5,0.8,0.75,0.8,0.75,0.25,0.75,0.8,0.0,1.0,0.5
0.0,0.0,0.0,0.06999999999999999,0.4,0.2,0.2,0.0,0.2,0.8,0.75,0.4,0.25,0.4,0.25,0.25,0.25,0.6000000000000001,0.0,0.0,0.5
1.0,0.0,1.0,0.17473684210526316,0.4,1.0,0.4,0.25,0.4,0.4,0.25,0.4,0.75,0.8,1.0,0.75,0.75,0.4,0.35416666666666663,0.0,0.25
0.0,0.0,0.0,0.5552631578947369,1.0,0.8,0.4,0.75,1.0,1.0,1.0,1.0,0.25,0.4,0.25,0.75,0.25,1.0,0.14583333333333331,1.0,0.25
0.0,1.0,0.0,0.19473684210526315,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.75,0.6000000000000001,0.6000000000000001,0.5,0.6000000000000001,0.5,0.6000000000000001,0.5,0.0,0.75,0.6000000000000001,0.0,0.0,0.25
0.0,0.0,0.0,0.07473684210526316,1.0,1.0,1.0,1.0,0.4,0.8,0.75,1.0,1.0,1.0,1.0,0.25,1.0,0.6000000000000001,0.0,1.0,0.5
1.0,0.0,0.0,0.22736842105263158,0.8,0.8,0.8,0.75,0.8,0.8,0.75,0.8,0.0,0.2,0.5,0.0,0.75,0.8,0.5,0.0,0.5
0.0,0.0,0.0,0.2163157894736842,0.8,0.4,0.4,0.25,0.8,0.8,0.75,0.8,1.0,0.6000000000000001,0.0,0.5,0.25,0.8,0.0,1.0,0.5
1.0,0.0,1.0,0.6921052631578948,0.8,1.0,0.8,0.0,0.6000000000000001,0.8,0.5,0.6000000000000001,0.5,0.4,0.5,0.75,1.0,0.6000000000000001,0.0,0.0,0.25
1.0,0.0,1.0,0.13947368421052633,0.4,0.8,0.4,0.25,1.0,0.4,1.0,1.0,0.75,0.8,0.5,1.0,0.75,1.0,0.10416666666666666,0.0,0.0
1.0,0.0,0.0,0.48052631578947363,0.8,0.6000000000000001,0.6000000000000001,0.5,0.8,1.0,0.75,0.8,0.75,1.0,0.0,0.5,0.75,0.8,0.0,1.0,0.25
1.0,0.0,0.0,0.21894736842105264,0.8,0.8,0.4,0.25,0.8,0.8,0.75,0.8,0.5,0.8,0.5,0.75,0.5,0.8,1.0,0.0,0.5
0.0,0.0,1.0,0.18947368421052632,0.2,0.8,0.2,0.0,0.6000000000000001,1.0,1.0,0.8,0.75,0.2,0.75,0.75,0.75,1.0,1.0,0.0,0.75
0.0,1.0,0.0,0.24210526315789474,0.6000000000000001,0.4,0.4,0.25,0.4,1.0,1.0,0.8,0.25,0.2,0.0,1.0,0.25,1.0,1.0,0.0,0.25
0.0,0.0,0.0,0.07578947368421052,0.4,0.6000000000000001,0.6000000000000001,0.5,0.2,0.8,0.5,0.4,0.25,0.4,0.25,0.0,0.25,0.4,0.0,0.0,0.75
1.0,0.0,1.0,0.12947368421052632,0.6000000000000001,0.2,0.6000000000000001,0.25,0.8,0.6000000000000001,0.75,0.8,0.0,1.0,0.5,0.25,0.25,0.8,0.29166666666666663,0.0,0.5
0.0,1.0,0.0,0.8989473684210526,0.4,0.0,0.4,0.0,1.0,0.4,0.0,1.0,0.75,0.2,0.75,0.75,0.75,1.0,0.0,0.0,0.25
0.0,0.0,1.0,0.791578947368421,0.6000000000000001,0.2,0.6000000000000001,0.75,0.6000000000000001,0.6000000000000001,0.5,0.6000000000000001,0.0,0.8,0.75,0.25,0.5,0.6000000000000001,0.0,0.0,0.5
1.0,0.0,1.0,0.13947368421052633,0.6000000000000001,0.8,0.6000000000000001,0.25,0.4,0.6000000000000001,0.25,0.4,0.5,0.6000000000000001,0.75,0.75,0.75,0.4,0.22916666666666666,0.0,0.5
1.0,0.0,1.0,0.08473684210526315,0.6000000000000001,1.0,0.6000000000000001,0.0,0.2,0.6000000000000001,0.0,0.2,1.0,1.0,1.0,1.0,0.75,0.2,0.0625,0.0,0.5
0.0,0.0,0.0,0.14842105263157895,0.4,1.0,1.0,1.0,1.0,0.8,0.75,0.4,0.25,0.4,0.25,0.75,0.25,0.8,0.0,0.0,0.5
0.0,0.0,1.0,0.40947368421052627,0.4,0.6000000000000001,0.4,0.75,1.0,0.4,1.0,1.0,0.0,1.0,0.75,0.5,0.75,1.0,0.4583333333333333,0.0,0.0
0.0,0.0,1.0,0.34789473684210526,0.2,1.0,0.2,0.5,0.2,0.6000000000000001,0.5,0.8,0.75,0.8,1.0,0.5,0.75,0.6000000000000001,1.0,0.0,0.5
0.0,0.0,1.0,0.21578947368421053,0.2,0.2,0.2,0.5,1.0,0.2,1.0,1.0,0.5,1.0,0.5,0.5,0.5,1.0,1.0,0.0,0.0
0.0,0.0,1.0,0.42,0.4,1.0,0.4,1.0,0.6000000000000001,0.4,0.5,0.6000000000000001,1.0,0.6000000000000001,1.0,0.5,0.75,0.6000000000000001,0.0,0.0,0.25
0.0,1.0,0.0,0.7805263157894737,0.2,0.2,0.2,0.5,0.8,0.2,0.5,0.8,0.5,0.2,0.25,0.25,0.25,0.8,0.0,0.0,0.5
0.0,0.0,1.0,0.49105263157894735,0.8,0.8,0.8,0.5,0.6000000000000001,1.0,1.0,0.4,0.25,0.8,0.25,1.0,0.25,1.0,0.0,1.0,0.5
1.0,0.0,0.0,0.1763157894736842,0.8,0.8,0.8,0.75,0.8,0.8,0.75,0.8,0.75,0.4,0.75,0.75,0.75,0.8,0.0,0.0,1.0
0.0,0.0,0.0,0.5394736842105263,0.4,0.6000000000000001,0.6000000000000001,0.5,0.4,0.4,0.25,0.4,0.25,0.6000000000000001,0.75,0.0,0.75,0.4,0.4375,0.0,0.25
1.0,0.0,0.0,0.8189473684210526,0.4,0.4,0.4,0.25,0.4,0.4,0.25,0.4,0.5,0.4,0.25,0.75,0.75,0.4,0.0,0.0,0.5
1.0,0.0,0.0,0.11421052631578947,0.2,0.2,1.0,0.0,0.2,0.2,0.0,0.2,0.25,0.4,0.25,0.0,0.5,0.2,0.22916666666666666,0.0,0.75
1.0,0.0,1.0,0.791578947368421,0.6000000000000001,0.8,0.4,0.5,0.4,0.4,0.25,0.4,0.0,0.6000000000000001,0.75,0.5,0.5,0.4,0.1875,0.0,0.0
0.0,0.0,1.0,0.03736842105263158,0.4,0.2,0.4,0.25,0.6000000000000001,0.4,0.5,0.6000000000000001,0.75,0.8,0.25,0.5,0.5,0.6000000000000001,0.0,0.0,0.0
1.0,0.0,1.0,0.4657894736842105,0.8,0.8,0.8,0.75,0.4,0.8,0.25,0.4,0.75,0.4,1.0,0.5,1.0,0.4,0.10416666666666666,0.0,0.5
0.0,0.0,0.0,0.15842105263157896,0.6000000000000001,0.2,0.8,0.0,0.6000000000000001,0.6000000000000001,0.5,0.2,0.75,0.6000000000000001,0.5,0.5,0.75,0.6000000000000001,1.0,1.0,0.5
1.0,0.0,0.0,0.47368421052631576,0.8,0.4,0.4,0.25,0.8,0.8,0.25,0.8,0.0,0.4,0.75,0.75,0.5,0.8,0.5,0.0,0.0
0.0,1.0,0.0,0.06684210526315788,0.4,0.0,0.4,0.25,0.4,0.4,0.25,0.4,0.5,0.6000000000000001,0.75,0.75,1.0,0.4,0.7291666666666666,0.0,0.25
0.0,0.0,1.0,0.23578947368421052,0.6000000000000001,1.0,0.6000000000000001,0.0,0.6000000000000001,1.0,0.25,0.8,0.75,0.6000000000000001,0.75,1.0,0.75,0.8,0.47916666666666663,0.0,0.75
0.0,0.0,0.0,0.08842105263157894,0.8,0.4,1.0,1.0,0.6000000000000001,0.8,0.75,0.8,0.75,0.8,0.75,0.5,0.75,0.6000000000000001,0.7291666666666666,0.0,1.0
0.0,0.0,0.0,0.3021052631578947,0.4,1.0,1.0,1.0,0.2,0.6000000000000001,0.75,0.4,0.25,0.4,0.25,0.0,0.25,0.8,0.7291666666666666,0.0,0.75
1.0,0.0,0.0,0.2942105263157894,1.0,0.6000000000000001,0.6000000000000001,0.5,1.0,1.0,1.0,1.0,0.75,0.8,0.0,0.5,0.25,1.0,0.0,1.0,0.5
1.0,0.0,1.0,0.41157894736842104,0.8,0.2,0.8,0.75,0.8,0.8,0.75,0.8,0.5,0.4,0.5,0.5,0.75,0.8,0.0,1.0,0.75
0.0,0.0,0.0,0.42736842105263156,0.6000000000000001,0.8,0.8,0.75,0.6000000000000001,0.6000000000000001,0.5,0.6000000000000001,0.25,0.6000000000000001,0.5,0.75,0.75,0.6000000000000001,0.10416666666666666,0.0,0.25
1.0,0.0,1.0,0.31,0.2,0.8,0.2,0.0,0.2,0.2,0.0,0.2,0.75,1.0,1.0,1.0,1.0,0.2,0.0,0.0,1.0
1.0,0.0,1.0,0.33421052631578946,0.4,1.0,0.4,0.5,0.4,0.4,0.25,0.4,0.75,0.4,0.25,0.75,0.25,0.4,0.0,0.0,0.75
0.0,0.0,0.0,0.2236842105263158,0.0,0.8,0.8,0.75,0.0,0.2,0.25,0.0,0.75,0.2,0.5,0.25,0.5,0.0,0.0,0.0,0.25
0.0,1.0,0.0,0.3257894736842105,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.25,0.6000000000000001,0.6000000000000001,0.5,0.6000000000000001,0.0,0.8,0.0,0.5,1.0,0.6000000000000001,0.0,0.0,0.5
1.0,0.0,1.0,0.14578947368421052,0.2,0.4,0.2,0.75,0.4,0.2,0.25,0.4,0.0,0.8,0.5,0.0,0.5,0.4,0.25,0.0,0.5
0.0,0.0,1.0,0.8668421052631579,0.6000000000000001,1.0,0.6000000000000001,0.75,0.4,0.6000000000000001,0.25,0.4,0.0,0.2,0.25,0.0,0.25,0.4,0.0,0.0,0.0
0.0,0.0,1.0,0.13105263157894737,0.4,0.4,0.4,0.75,0.8,0.6000000000000001,0.75,1.0,1.0,0.4,1.0,0.5,1.0,0.6000000000000001,0.0,0.0,0.5
0.0,0.0,1.0,0.05894736842105262,0.6000000000000001,0.8,0.6000000000000001,0.25,0.8,0.4,0.25,0.8,0.75,0.6000000000000001,0.75,0.5,0.75,0.4,0.22916666666666666,0.0,0.5
1.0,0.0,1.0,0.9921052631578947,0.4,0.2,0.4,0.25,0.2,0.4,0.0,0.2,0.25,0.4,0.25,0.25,0.5,0.2,0.0625,0.0,0.25
0.0,0.0,1.0,0.8894736842105263,0.8,0.8,0.8,0.5,0.4,0.4,0.5,0.8,0.75,0.8,0.25,0.25,0.75,0.2,0.0,1.0,0.75
1.0,0.0,1.0,0.27368421052631575,0.2,0.6000000000000001,0.2,0.5,0.2,0.2,0.0,0.2,0.25,0.2,0.25,0.75,0.75,0.2,1.0,0.0,0.5
1.0,0.0,0.0,0.17842105263157895,0.6000000000000001,1.0,1.0,1.0,0.6000000000000001,0.6000000000000001,0.5,0.6000000000000001,0.0,0.2,0.25,0.0,0.0,0.6000000000000001,0.0,0.0,0.75
1.0,0.0,1.0,0.8057894736842105,0.8,0.8,0.8,0.5,0.2,0.8,1.0,0.2,0.5,0.4,0.5,0.75,1.0,0.2,0.0,0.0,0.25
1.0,0.0,1.0,0.48368421052631577,0.2,0.8,0.4,0.5,0.4,0.4,0.25,0.4,0.75,0.6000000000000001,0.75,0.25,0.5,0.4,1.0,0.0,0.5
0.0,1.0,0.0,0.10157894736842105,0.2,0.4,0.4,0.75,0.2,0.4,0.0,0.2,0.0,1.0,0.5,0.5,0.75,0.2,0.29166666666666663,0.0,0.25
1.0,0.0,1.0,0.4668421052631579,0.8,1.0,0.8,0.75,0.8,0.8,0.75,0.8,0.75,0.6000000000000001,1.0,0.5,0.75,0.8,0.0,0.0,0.25
1.0,0.0,1.0,0.3389473684210526,0.8,1.0,0.8,0.75,0.8,0.8,0.75,0.8,1.0,0.4,0.75,1.0,0.75,0.8,0.020833333333333332,0.0,0.25
1.0,0.0,1.0,0.4057894736842105,0.4,0.4,0.4,0.5,0.8,0.4,0.75,0.8,0.25,0.6000000000000001,0.25,0.75,0.5,0.8,0.0,0.0,0.75
1.0,0.0,1.0,0.33157894736842103,0.6000000000000001,0.4,0.6000000000000001,0.5,1.0,0.6000000000000001,0.75,1.0,0.5,0.6000000000000001,0.75,0.5,0.75,1.0,0.0,0.0,0.5
1.0,0.0,1.0,0.37631578947368416,0.8,0.8,0.6000000000000001,0.75,0.6000000000000001,0.8,0.75,0.8,0.5,1.0,1.0,0.75,0.5,0.8,1.0,0.0,0.75
